
 C:\WinTa100\DIL805.PRO\Data\Quenching\958-Micaela Moron-Zry4-M11-25C-60s-1050C-0.5Cs-5m-25C-0.5Cs-25C-60s-02.06.25.PAR
                Time - Temperature  /  rel. Change in Length  /  dif. Change in Length 
                  s                °C                    %
  6374      3216,00244141      647,07196045        0,12448120       -0,02978882
  6375      3216,50219727      646,76501465        0,12458989       -0,03299062
  6376      3217,00268555      646,47906494        0,12461706       -0,03546857
  6377      3217,50195313      646,35168457        0,12420946       -0,03633093
  6378      3218,00244141      645,82318115        0,12429099       -0,03552393
  6379      3218,50292969      645,62249756        0,12426381       -0,03502120
  6380      3219,00244141      645,54913330        0,12374752       -0,03532674
  6381      3219,50292969      645,24505615        0,12333991       -0,03535473
  6382      3220,00244141      644,95574951        0,12331274       -0,03880632
  6383      3220,50219727      644,74707031        0,12320404       -0,03964175
  6384      3221,00292969      644,55364990        0,12293231       -0,03786072
  6385      3221,50268555      644,35357666        0,12295949       -0,03616450
  6386      3222,00195313      644,14324951        0,12279645       -0,03699889
  6387      3222,50244141      643,60443115        0,12238885       -0,03649798
  6388      3223,00292969      643,47613525        0,12203559       -0,03563483
  6389      3223,50244141      643,22442627        0,12247036       -0,03738832
  6390      3224,00195313      643,02270508        0,12198124       -0,03928151
  6391      3224,50244141      642,59619141        0,12157364       -0,04209346
  6392      3225,00195313      642,59014893        0,12122039       -0,04200992
  6393      3225,50268555      642,26483154        0,12149213       -0,04543407
  6394      3226,00195313      642,01861572        0,12151930       -0,04579449
  6395      3226,50244141      641,61956787        0,12062258       -0,04456863
  6396      3227,00195313      641,57189941        0,12043237       -0,04311927
  6397      3227,50268555      641,22698975        0,12026932       -0,04387264
  6398      3228,00195313      641,10662842        0,12013346       -0,04590250
  6399      3228,50244141      640,76251221        0,11961716       -0,04473463
  6400      3229,00292969      640,62774658        0,11999759       -0,04364828
  6401      3229,50244141      640,25445557        0,11964433       -0,03980739
  6402      3230,00292969      639,75604248        0,11929108       -0,03813708
  6403      3230,50219727      639,60607910        0,11901935       -0,03813750
  6404      3231,00292969      639,54052734        0,11882913       -0,04072751
  6405      3231,50219727      639,17871094        0,11874761       -0,04139594
  6406      3232,00292969      638,92926025        0,11863892       -0,04120206
  6407      3232,50219727      638,71813965        0,11836719       -0,03930835
  6408      3233,00292969      638,41906738        0,11812262       -0,03869661
  6409      3233,50219727      638,19476318        0,11787807       -0,03769388
  6410      3234,00292969      637,98992920        0,11744329       -0,03886425
  6411      3234,50244141      637,94885254        0,11782372       -0,03992144
  6412      3235,00292969      637,32952881        0,11728025       -0,03908780
  6413      3235,50244141      637,22991943        0,11730743       -0,03802877
  6414      3236,00219727      636,92004395        0,11689983       -0,03580242
  6415      3236,50268555      636,75250244        0,11687265       -0,03711069
  6416      3237,00195313      636,48266602        0,11646505       -0,03777839
  6417      3237,50268555      636,29010010        0,11641070       -0,03972761
  6418      3238,00219727      635,97198486        0,11627484       -0,04114626
  6419      3238,50268555      635,82385254        0,11613897       -0,04125853
  6420      3239,00219727      635,46313477        0,11586724       -0,04172954
  6421      3239,50268555      635,19403076        0,11564985       -0,04064489
  6422      3240,00244141      634,88226318        0,11524225       -0,04061618
  6423      3240,50195313      634,89739990        0,11524225       -0,04145201
  6424      3241,00268555      634,32708740        0,11475313       -0,04281716
  6425      3241,50195313      634,38128662        0,11472595       -0,04387426
  6426      3242,00292969      634,11206055        0,11459009       -0,04265072
  6427      3242,50244141      633,63195801        0,11456292       -0,04031019
  6428      3243,00195313      633,52795410        0,11420966       -0,03791617
  6429      3243,50268555      633,15594482        0,11391076       -0,03747055
  6430      3244,00195313      632,84466553        0,11347598       -0,03833370
  6431      3244,50268555      632,64978027        0,11347598       -0,03972760
  6432      3245,00244141      632,49963379        0,11342163       -0,04014300
  6433      3245,50195313      632,26403809        0,11350316       -0,04003170
  6434      3246,00292969      631,98748779        0,11295968       -0,03699728
  6435      3246,50219727      631,82208252        0,11276947       -0,03694160
  6436      3247,00195313      631,55096436        0,11268795       -0,03727482
  6437      3247,50268555      631,28070068        0,11219884       -0,03883324
  6438      3248,00219727      631,04382324        0,11236187       -0,04142147
  6439      3248,50195313      630,60644531        0,11198144       -0,04097606
  6440      3249,00268555      630,60638428        0,11184558       -0,04033501
  6441      3249,50219727      630,20611572        0,11168254       -0,03702327
  6442      3250,00292969      629,90460205        0,11146515       -0,03732813
  6443      3250,50219727      629,97796631        0,11127494       -0,03640940
  6444      3251,00292969      629,52008057        0,11073148       -0,03504683
  6445      3251,50219727      629,24877930        0,11097603       -0,03685671
  6446      3252,00292969      629,02252197        0,11086734       -0,03819614
  6447      3252,50219727      628,94354248        0,11054125       -0,03942135
  6448      3253,00292969      628,46630859        0,11040539       -0,03811482
  6449      3253,50244141      628,28558350        0,11040539       -0,03691667
  6450      3254,00195313      628,08801270        0,11002496       -0,03616513
  6451      3254,50268555      627,76477051        0,10950867       -0,03566360
  6452      3255,00195313      627,50488281        0,10929129       -0,03713831
  6453      3255,50244141      627,26617432        0,10929129       -0,03741682
  6454      3256,00195313      626,93206787        0,10929129       -0,03774840
  6455      3256,50219727      626,66418457        0,10939998       -0,03724794
  6456      3257,00268555      626,49407959        0,10893803       -0,03605087
  6457      3257,50244141      626,19738770        0,10882933       -0,03716359
  6458      3258,00292969      625,92730713        0,10853042       -0,03975279
  6459      3258,50244141      625,75286865        0,10823152       -0,04495793
  6460      3259,00195313      625,47845459        0,10798696       -0,04732618
  6461      3259,50244141      625,13610840        0,10779675       -0,04824562
  6462      3260,00219727      624,84204102        0,10752501       -0,04629735
  6463      3260,50292969      624,71899414        0,10725328       -0,04546379
  6464      3261,00244141      624,40899658        0,10711741       -0,04312385
  6465      3261,50195313      624,23516846        0,10657395       -0,03922676
  6466      3262,00268555      623,86706543        0,10687286       -0,03733221
  6467      3262,50268555      623,72235107        0,10657395       -0,03577421
  6468      3263,00219727      623,51300049        0,10627504       -0,03541120
  6469      3263,50195313      623,26159668        0,10600331       -0,03323925
  6470      3264,00268555      622,84436035        0,10635656       -0,03585729
  6471      3264,50219727      622,73193359        0,10608482       -0,03699863
  6472      3265,00292969      622,47601318        0,10554136       -0,03939417
  6473      3265,50244141      622,43041992        0,10559570       -0,04220378
  6474      3266,00292969      621,96221924        0,10518810       -0,04448752
